X,Y,Z,Strata
40485.90845,70234.49146,179.427729,5
41017.37896,70024.21372,111.8128773,3
40445.16277,70476.69554,158.4232618,5
40625.98744,70270.13437,-143.9813624,7
40391.44597,69682.29819,90.76685509,5
41012.86146,70490.11453,-147.5387939,6
40312.9525,69526.77908,-45.76648769,6
40503.58466,70523.82907,-16.12582775,6
40634.83831,70633.26867,369.5796793,2
40688.74105,69395.46545,6.62807006,5
40764.08024,69489.56982,51.76113055,5
40644,70532.22,127.6149243,5
40621.39708,70165.58059,103.8964895,5
40643.29372,69548.82534,129.3200641,5
40648.63758,70527.75398,-89.35231028,6
40531.21584,69842.78996,115.7036878,5
40374.68048,69657.73887,330.1157372,3
40415.64101,69743.08181,168.9887935,5
40908.86998,70853.42025,511.4053107,1
41283.09851,69846.02731,76.34997726,3
41036.45205,68922.38677,-93.75343787,5
40112.37685,69766.25796,-8.430470913,7
40436.39792,70233.09506,-188.3370242,7
40500.19933,70621.10123,357.7333092,2
40181.71074,70149.64471,126.6643005,6
40360.36232,70274.39723,1.479376699,7
40629.69869,69744.73318,193.002212,5
40484.56471,69705.13879,-56.41025641,6
40607.31108,69489.86927,374.5301239,2
40360.9551,70219.87464,-197.361036,7
40239.26222,69587.86306,299.8769466,3
41130.64846,68915.26279,-191.5236109,5
40491.57403,69625.25896,326.851883,3
40635.26154,69740.94654,42.67890253,5
40435.10016,70236.63282,91.92531473,6
40519.92529,70895.29746,-55.57225205,6
41059.17372,69714.95362,102.0986819,3
40561.54835,70486.70554,130.9054697,5
40488.81974,70510.54842,-121.1960513,7
40840.17154,69398.99815,169.6934486,3
40631.15824,70338.74789,-163.1660943,7
40250.22137,70394.67242,-125.9764076,7
40908.81547,70849.30556,490.5259631,1
40246.20765,70382.4176,-138.8872618,7
40718.94466,69799.65869,253.9042371,3
40555.69147,70287.46167,230.1475139,4
40763.64619,69483.69142,260.047811,3
40364.22989,69627.46305,-114.8638146,7
40043.34644,70633.3855,178.0510526,5
40523.39,70896.93,-196.2294688,7
40601.94346,69494.77108,-71.62811006,6
40635.35299,69742.23545,-32.04822722,6
40735.80147,70275.79522,25.33234794,5
40816.44,69981.98,25.71951045,5
40943.11227,69275.00532,-163.0609448,6
40654.13592,69786.37001,120.5643018,5
40907.7354,70849.43209,512.3486542,1
41035.06,70334.04,-68.01850181,5
40619.52995,70013.45773,-146.2569722,7
40323.41104,69414.59707,25.64102564,6
40228.84941,70300.46626,207.2529443,5
40828.33545,69747.00235,229.9861977,3
40429.66728,69642.60709,-3.510064621,6
40829.44078,70271.77498,-138.4615385,6
40925.5,70005.69,-147.8743816,6
40725.90195,70459.52798,86.0595321,5
41010.53,70024.35,109.4313786,3
40995.55232,68967.15588,242.0882435,1
40577.87111,69302.42282,-104.1075282,6
40797.48969,69853.88352,39.44567255,5
40835.84789,70349.71664,258.9683097,2
40658.24999,69787.43189,253.6623142,4
40636.03093,69742.0619,123.5263703,5
40740.72122,70460.07056,150.1563686,4
40929.95578,70006.37174,27.57818086,5
41292.80709,70110.78346,69.65365542,3
40554.37942,69666.40273,346.1154935,3
40737.68352,70353.96797,-10.92486453,6
40353.1853,69571.85885,-185.396414,7
40410.28515,70116.32433,172.1679072,5
41006.61679,69020.1459,-198.379939,6
40884.45423,69386.68873,134.9266008,3
40241.75774,69580.80446,448.430872,2
40798.67936,69595.13231,212.3135429,3
40457.0493,70562.51657,388.7536124,2
40497.29715,69616.53337,223.6995766,4
40498.88789,69305.33908,-59.82226056,6
40631.27288,70445.07357,326.4118202,3
40898.13317,70838.96024,369.0823206,1
40880.41502,69505.6009,-174.7079815,6
40494.85201,70788.92659,408.1734656,2
40367.04105,70268.35755,-189.059853,7
40725.80143,69404.36631,42.26119284,5
40992.83855,68972.71847,223.4957996,1
40578.37539,70076.62528,-196.7866996,7
40391.6861,69557.28441,223.9842224,4
40887.14594,69456.10785,-78.90972869,6
40825.89141,70438.22553,297.7372542,2
40984.27113,68888.38288,174.1879055,1
40930.28376,70179.35528,63.91843974,4
40591.68592,70232.15258,196.4822367,5
40230.10343,70298.05239,107.6923077,6
40635.8261,70623.52075,375.1086829,2
40311.76529,69522.63001,-88.42976947,7
40312.6,69526.7,186.1578023,5
40537.86133,69835.28894,-36.29217612,6
40273.27058,69596.20641,279.6183786,4
40429.79219,70388.27403,61.91137093,6
40417.23304,69432.77234,354.2270907,2
40740.02587,70452.70946,95.43950376,5
40974.0152,69495.32704,77.31680017,3
39846.85578,70636.88772,175.4527701,5
40599.11646,69490.60009,-1.751137778,5
40829.66948,70436.9524,219.4762465,3
40361.30832,69620.4958,329.1502221,3
40971.71158,69492.62737,-152.6372681,6
40978.62637,69384.04142,151.821273,3
40812.81611,69850.04146,120.9071567,4
40411.8106,69427.28411,267.4762433,3
40833.42032,70357.08183,25.9171411,5
40340.61261,69492.0404,-21.45039889,6
41128.94801,68915.41528,154.3438373,2
41101.16517,69181.69054,-126.9145242,5
40840.51778,70631.68822,212.4277535,3
41128.7304,68914.99032,-65.18250811,4
39846.31629,70645.07725,-168.073245,7
39843.1081,70634.94482,262.90273,5
40494.78064,70784.68455,87.17948718,5
40805.15643,69593.03058,122.7932957,4
40822.7869,70430.84161,-64.62768652,6
40363.08612,70227.06725,-116.1964743,7
40266.86156,70426.37599,-62.8378563,7
40236.00331,69583.90883,370.2745703,3
40801.30378,69548.65387,252.820711,3
40353.00389,69610.87371,275.1817812,4
40435.06291,69646.54063,-22.60402347,6
40543.44,69903.92,-33.61519114,7
41298.62029,70108.19439,-104.3654114,6
41058.18125,69066.60404,242.4719094,1
40817.86801,70613.67036,110.6172766,4
40674.28049,70237.07934,166.2448831,5
40588.8,70758.67,245.8122173,3
40648.74137,69552.53226,-147.0380467,7
40412.48707,70117.19139,-123.4324807,7
40887.22454,69387.45704,-60.43224994,5
40634.56162,69742.92305,9.182054382,6
40681.11453,69912.87468,111.4233119,5
40919.72374,69804.33051,-200,6
40263.59097,70461.22432,20.38435219,6
39906.97898,70619.15642,-53.37789915,7
40839.25231,70783.68024,147.6774639,4
40360.61547,69627.54005,100.0873228,5
40600.405,69941.72667,-166.1544627,7
40601.21671,70751.79743,330.1551961,2
40819.06671,69745.13376,16.40299768,5
40353.49506,69623.25001,389.6587471,2
40387.58471,69550.11352,-42.49720068,6
41102.63435,69182.12557,45.53342929,3
40457.19828,69531.06926,-197.2547579,7
40317.87305,69529.08379,522.8055887,1
40636.02,70625.1,-46.30713019,6
41101.50239,69181.59832,93.54331537,2
41066.74266,69072.2238,53.05254737,3
40313.22447,69526.84009,-116.0983238,7
40634.10614,70629.07053,-13.98261921,6
40409.42459,70300.59138,39.69202846,6
40725.36289,70005.03917,-35.13799729,6
40423.64988,69425.32946,169.5929525,4
40776.75259,70137.92799,128.1260676,5
40496.08649,70518.9096,211.408471,4
40500.82734,70513.8286,-21.91051608,6
40363.22884,70227.15792,-59.94020257,7
40578.62514,69308.42862,182.6600295,3
40628.2749,69528.39911,61.43960009,5
40573.44758,70583.93602,69.21527047,5
40619.38802,70077.23729,73.30268721,5
40436.85324,70234.76903,100.5805019,6
40047.28843,70633.97389,-92.07339539,7
40858.75622,69348.06569,218.3797143,2
40877.78671,69510.66671,-47.98073983,5
40398.85551,69546.74817,61.16256089,5
40354.22227,69527.20122,362.0246184,2
41000.7853,69809.14332,-133.8296243,6
40540.81348,69900.76636,-138.4615385,7
40735.54712,70350.98653,120.7525734,5
40373.57334,69658.08332,313.2393439,3
40554.38509,70180.65413,-105.6791992,7
40927.529,70400.78799,-6.087271611,5
40724.02419,69856.80987,-194.944539,7
40637.2479,70623.61405,-32.39740281,6
40764.20033,70178.46445,186.9732066,4
40823.67233,70439.90753,358.1252689,2
41014.01366,70501.95346,125.4935469,3
40380.93222,69658.58831,457.778512,2
40419.98009,69428.12553,2.17049331,6
40419.78461,70296.98838,166.8625303,5
40413.89054,70124.84514,-188.3524704,7
40603.80637,69494.64059,-115.519326,6
40562.48996,70363.04767,-11.35325881,6
40598.51908,69494.13411,224.0761976,3
40240.66899,70383.92485,109.1881302,6
40458.16616,70562.87963,249.727408,4
40626.94554,70239.6339,-113.094501,7
40943.71475,69278.57624,107.1678918,3
40885.9888,69382.21356,219.0692724,2
41081.79429,69118.74025,274.227486,1
40353.46958,69583.06652,-55.81525641,6
40797.37171,69415.40963,151.8554598,3
40458.19,69530.19,378.9418507,2
40407.41301,70129.6713,90.50069294,6
40565.53484,70483.9735,-5.474597702,6
40366.84708,70271.36447,18.71728187,7
40833.95388,70440.30533,-23.80602026,5
40497.06144,69626.77767,-160.1489182,7
41007.22966,69169.4275,19.39581848,3
40794.77307,69418.4269,-86.1361488,6
39843.02814,70637.15643,-175.8210875,7
40497.09323,70783.65588,-167.615349,7
40496.93925,70786.3931,-172.3086096,7
40592.63116,70754.72479,86.38392784,5
40950.84049,68929.98623,75.64303824,3
41021.47812,68953.79456,-167.9608513,5
40355.85162,69571.68141,-113.6775161,7
40323.41104,69414.59707,128.2051282,5
40834.97907,70355.49247,-89.98472737,6
40362.88872,69619.95036,-11.03841712,6
40765.66528,69488.09455,-195.4250846,7
40495.13237,70786.82291,501.2294379,1
40412.92056,70120.9836,-105.4380207,7
40996.74768,68883.7918,242.9791552,1
40787.07481,69460.21685,-28.36331381,5
40631.5403,70387.81397,219.7531386,4
40429.94073,69647.33386,172.7017572,5
40540.4364,69901.37386,-87.76581939,7
40414.33203,69749.45674,310.5323675,4
40354.27243,69474.01987,-173.7771782,7
40401.07825,69550.40119,505.7465712,1
40640.80624,70390.60562,260.2905454,3
40873.96134,69504.93129,212.6576807,3
40624.03108,70014.86363,-134.9814033,7
40925.34314,70397.65257,370.8206021,1
40266.35876,70464.42001,-199.4376748,7
40544.82114,70090.71204,101.2605307,5
40494.67895,70520.0804,-179.4871795,7
40502.66307,69626.34433,-79.11368221,6
41088.92739,69430.87319,231.45506,1
39899.33708,70624.04188,231.0029199,5
40626.39792,70282.87241,-181.0556927,7
40818.14587,69986.281,222.8488093,3
40740.6123,70564.69895,242.3768858,3
40780.68006,70135.56647,115.9088302,5
40911.81498,70852.17386,-75.55143404,5
40641.03212,70385.03995,128.1593334,5
40762.85758,70174.3497,116.5371606,5
41037.36927,70333.29047,210.2564103,2
40404.97776,70348.92624,254.7706646,4
41100.344,69183.162,239.0121421,1
40739.78484,70564.41017,435.0318684,1
40924.22292,70007.25224,119.6000093,4
40830.34484,69751.17067,135.6943971,4
41001.515,69808.74715,220.9836729,2
40876.18958,69333.53016,52.56725116,4
40348.55316,69572.58054,507.2317547,1
40440.65989,70478.48141,40.48165134,6
40735.15358,70275.97753,13.87594177,5
40412.19735,70118.04273,214.4637417,5
41035.64943,68916.17975,180.4647737,1
41049.03454,69723.75868,267.7415609,1
40495.56906,70783.65748,-113.560127,6
40997.40626,68966.08797,-144.0400287,5
40376.93061,69650.72286,279.1120482,4
40949.54043,70806.76394,270.5571314,2
40429.64793,70473.36832,120.5830335,5
40556.13811,69671.1894,92.05536502,5
40717.84212,70008.38788,-168.0917698,7
40729.61545,70009.58432,224.178039,4
41130.17573,68916.40986,53.55014349,3
40413.23761,69747.68803,346.4607624,3
40397.76665,69548.98322,105.8465773,5
41045.92642,68982.23047,46.15384615,3
40755.41142,70174.56133,125.9130442,5
40819.41871,69987.1506,135.268235,4
40626.19676,69351.56982,175.1068762,3
41033.33675,69237.7727,216.657076,1
40396.51885,69690.21316,222.7793311,4
40235.60582,70337.05576,165.1086848,6
40458.2078,70563.07789,208.5471109,5
40523.51364,70775.50463,-167.9490179,7
40494.71801,69302.54208,88.02202969,5
40499.9244,70609.08355,306.6105176,3
40680.49583,69399.24149,-0.126066802,5
40315.76064,69524.81846,-50.36791269,6
40757.30593,70174.72537,-149.651174,7
41004.26595,69012.91191,158.4641205,2
41046.68164,69729.63639,138.9137139,2
40595.35158,70754.44951,28.23929129,5
40738.09731,70277.4386,200.9171924,4
41014.76582,70495.41037,52.46948472,4
41039.92578,70334.35953,209.7191925,2
40436.5026,69644.73631,-131.8314828,7
40836.01981,69759.21266,-136.3825027,6
40634.37999,70630.91156,390.6549329,2
40936.56285,69285.81389,-11.85771267,4
39840.09213,70633.49378,101.3302473,6
40977.04935,69487.51769,107.6027544,3
41003.77294,68970.48005,40.27390874,3
41089.71731,69121.43393,175.064566,2
40518.74818,70896.65159,-103.3314129,6
40823.95294,70434.10577,53.90274464,5
40723.87817,69407.43305,-125.554525,6
40315.6348,69526.39231,-165.8488734,7
40815.63463,69919.66061,162.3955354,4
40455.71706,70566.06453,191.7170644,5
40619.63946,70020.01001,-19.25707856,6
40925.5,70005.69,205.9488282,3
40592.832,69371.75392,31.92560195,5
41087.23378,69422.21859,202.019626,2
40881.29408,69505.4554,169.2307692,3
40595.82957,70755.23649,-160.626538,6
40623.29311,70021.77337,90.38625328,5
40802.76838,69666.61835,-74.88021625,6
40882.22878,69509.1872,232.2856682,2
40376.18612,69655.77277,287.0800991,4
40419.55018,69426.719,80.28971176,5
40404.53935,69690.2493,152.9944303,5
40784.97376,69458.76349,-96.29072369,6
40155.66062,70051.64185,-36.11716768,7
40766.46021,69485.20628,-47.84038104,5
41286.74837,69853.23198,-22.07059098,4
40040.62989,70585.2163,304.9897939,4
40442.36536,70234.8157,-82.99619838,7
40908.92666,70850.38081,459.9632214,1
40407.13671,70295.43593,16.87434512,6
41001.68695,69256.71468,225.6948428,1
40628.00779,70047.58821,183.4878135,5
40354.02511,69571.3184,392.6224963,2
40045.5689,70585.61419,-175.8976181,7
40502.1111,70513.07775,160.6597384,5
41296.96258,70108.64484,-19.97258375,4
40563.87195,70575.1602,46.36649359,5
40359.6547,69606.4849,-85.33250755,7
40814.50817,69916.77984,117.0948367,4
40833.66432,70356.17071,-102.1111765,6
40587.78273,69379.19186,-138.3190846,6
40459.54164,69532.95302,-174.6982797,7
40878.63646,69512.74644,106.9183163,4
40949.4545,70809.09507,412.2593648,1
40763.27296,69486.67361,-84.5737907,6
41034.73636,69232.89985,244.8497177,1
40613.97326,69718.83678,127.6644758,5
40499.15606,69297.18694,-61.22081266,6
40770.36356,70141.16325,-137.6926628,6
40904.57024,69601.46726,105.7628149,4
40997.02279,68978.62904,165.8944319,2
40046.11852,70588.7061,-99.17292463,7
40840.48162,70776.56371,99.49649036,4
41104.33507,69170.75725,286.2884712,1
40906.0704,69602.26135,72.48722562,4
40493.36,70783.28,-151.1577546,6
40644,70532.22,-195.0413733,7
40841.83269,70701.21388,215.8263958,3
40818.85,69922.63,85.78679122,5
40267.73671,69561.39726,314.0219206,3
40587.21713,69384.44044,108.8988914,5
40806.88284,69848.32658,52.63276857,5
40980.08299,69372.97749,154.6161932,3
41124.73732,68917.35871,-125.2617628,5
40616.76937,69975.61344,-164.4889851,7
40514.39694,69316.28576,29.20819627,5
40411.61953,70124.19256,108.5909236,6
40241.59649,69586.56948,476.3724564,2
40689.68105,69662.68307,-107.1374586,7
40268.83908,69590.21286,430.8656854,2
40623.12126,70030.33401,240.7362106,4
40614.4265,69348.10498,63.8001642,5
40810.37195,69846.90754,-117.9487179,6
40538.76139,69840.44104,71.58154043,6
40923.22417,69803.65792,234.3847479,2
41084.34871,69116.53081,-153.9857219,5
40943.9631,70814.50743,98.90181163,4
41040.29663,69244.57844,-47.64462143,4
40574.73673,69307.05774,377.5330086,1
40324.43624,69423.31982,457.2469674,1
40951.27786,70809.16131,-184.6327724,6
40395.66935,69554.06195,422.2232579,2
40047.70273,70623.4573,124.648261,6
40313.32785,69521.25014,205.0016763,4
40672.38472,69397.1519,-90.03805953,6
40459.70314,70557.48826,109.6189058,5
40612.47468,69475.32808,383.9311449,1
40456.26174,69534.03378,319.9786368,3
40312.03169,69524.66261,239.0258053,4
40597.76,69493.26,-69.48891272,6
40769.97849,70139.61067,51.71482702,5
40726.91133,69999.36452,-8.857404888,6
40633.99951,69547.30577,159.6659651,4
40759.53752,70182.25077,-124.1115069,6
40905.64996,70851.98909,406.5483021,1
40537.21829,70128.42282,21.53413055,6
40641.36989,69738.20886,-86.49306656,7
40926.63955,70006.62185,-17.51727259,5
41043.15333,68983.751,-164.4953932,5
40843.98239,70634.22886,356.0333914,2
40272.96681,69595.43541,127.9677063,5
40188.52059,70145.24954,123.599605,6
40561.98788,70487.5908,-31.3659349,6
40575.38118,69306.82431,-186.357945,7
41125.23186,68914.90703,-165.3864317,5
40560.18997,70130.68822,-108.7142058,7
40314.10844,69515.40543,507.8755576,1
40078.32544,70570.89542,-59.83003725,7
41022.01908,70163.29474,266.1952504,2
40730.83244,70362.00723,-16.23684107,6
40630.99411,70040.8552,-108.555582,7
40726.3109,69410.75624,-163.0553021,6
40622.65207,70081.55802,129.3521348,5
40488.82176,70789.34621,388.6197321,2
40225.46484,70295.47621,175.9112141,6
40831.65812,69749.17028,241.7758896,3
40603.10336,69720.86161,71.97771902,5
40371.74995,69653.16061,48.91580928,6
40818.26438,69912.13855,-155.4159213,7
40593.64146,69384.6673,279.8667927,3
40805.25692,69599.7918,-132.9761865,6
40995.94797,68882.98587,-153.0689562,5
40637.50636,70629.76126,325.2249127,2
40833.10027,70476.85988,271.6542569,2
40376.28299,69655.46482,192.6419691,5
40828.70332,70171.07387,221.8569373,3
40682.96387,69625.6454,-59.33607913,6
40248.28065,70380.35984,-180.5508984,7
40682.57074,69401.56164,-125.7243166,6
40414.09744,69747.81064,292.5892964,4
40986.19235,69128.81987,-17.62131959,4
41099.68107,69181.8591,-166.2603404,6
40740.13758,70564.66536,-36.14655685,6
40315.53189,69526.81448,383.7641405,2
40559.06633,70358.96974,130.4166901,5
41014.64521,70496.2578,-196.4618895,6
40316.21355,69416.27481,455.8516691,1
41046.27991,69241.71561,-58.70434454,4
40608.76237,69934.72133,260.6608961,4
40897.567,69012.949,113.7220822,3
40628.66313,70340.84965,6.50035476,6
40625.77497,70044.55292,-166.3415089,7
40604.39986,69937.14223,-79.23541329,7
40819.27264,70434.93039,222.6463963,3
40596.89569,70753.3484,134.4432406,5
40630.2532,70338.2226,251.6975032,4
40368.17641,70271.98295,139.5022985,6
40881.29408,69505.4554,-35.8974359,5
40406.11632,69963.693,163.0827641,5
40411.39,69962.05,-81.28331819,7
40045.71698,70626.53347,-61.54895428,7
40690.1595,69659.28815,-52.25424296,6
40458.17972,70564.26938,-6.078291578,6
41102.84388,69177.23466,-110.9047158,5
40359.6735,70231.17859,-95.34394844,7
40433.52032,69642.428,-155.0970562,7
40420.68234,69750.40265,354.8204393,3
40520.76158,70896.34191,386.3459402,2
40428.86387,70229.87087,-118.2122275,7
40945.196,69805.68938,78.9453047,4
40604.54739,69490.92852,274.2630794,3
40363.94061,70223.98146,182.5590765,5
40624.92888,70081.90911,19.24102723,6
40439.34084,70478.53019,169.2307692,5
40319.06035,69523.15267,-110.4201345,7
40963.82302,68927.33631,-110.8902177,5
41037.35813,68913.00903,-179.8153161,5
41037.88497,69239.20619,-138.4615385,6
40841.2436,70477.25574,355.6191759,2
40927.06453,69803.37115,59.88118918,4
40723.16398,69864.32178,-139.8921313,7
40498.10734,69624.21108,332.5193585,3
40624.72362,70181.13209,-191.5420259,7
40461.21776,70478.36359,316.5532112,3
40833.80832,70265.93215,176.9154301,4
40537.18342,70217.5931,-133.8334552,7
40627.75865,70169.48573,215.7113279,4
40757.82166,69737.07496,153.3182691,4
40647.64952,70529.79818,100.7412163,5
40359.21403,69618.64967,375.9604776,3
40325.76073,69414.07814,291.1402706,3
40498.35345,70540.6185,-174.3757184,7
40713.74209,69519.72267,-72.1544696,6
40626.25804,70240.90394,-101.9901922,7
40829.03543,70171.26685,162.0129161,4
40519.37619,70902.09324,7.312207258,5
40905.52613,69604.91139,-112.842395,6
40586.29528,69309.55736,291.7705268,2
40499.61446,69622.59489,-0.192586333,6
40632.72796,70444.21714,-179.405004,7
39905.96064,70615.9479,258.9596779,5
40314.92186,69528.69529,370.7773639,2
40315.71449,69527.10016,87.17948718,5
41049.20283,68982.69972,-59.06618235,4
41320.40348,70398.60677,-162.6131305,6
40396.59725,69548.29483,-56.41025641,6
